Expediente_INVIMA,principio_activo,concentracion,unidad_base,unidad_de_dispensacion,nombre_comercial,fabricante,medicamento,canal,precio_por_tableta,factoresprecio,numerofactor
20044646,Remifentanilo,Remifentanilo 2 mg,mg,Polvo para reconstituir a Solución o suspensión inyectable,Remifentanilo,Damipe,Remifentanilo (Damipe) Polvo para reconstituir a Solución o suspensión inyectable | Vial | Contiene: Remifentanilo 2 mg,Comercial,"$   275,000.00",Alto,3
20146417,Rifamicina,Rifamicina 1 g,g,Solución o suspensión tópica,Rifamin,Coopidrogas,Rifamin  (Coopidrogas) Solución o suspensión tópica | Frasco de 20 ml | Cada 100 ml contiene: Rifamicina 1 g,Comercial,"$   7,683.00",Bajo,1
20065132,Rifamicina,Rifamicina 1 g,g,Solución o suspensión tópica,Rifamicina,Procaps,Rifamicina (Procaps) Solución o suspensión tópica | Frasco de 20 ml | Cada 100 ml contiene: Rifamicina 1 g,Comercial,"$   11,300.00",Bajo,1
19943272,Rifamicina,Rifamicina 1 g,g,Solución o suspensión tópica,Rifamicina,Tecnofar,Rifamicina (Tecnofar) Solución o suspensión tópica | Frasco de 20 ml | Cada 100 ml contiene: Rifamicina 1 g,Comercial,"$   21,120.00",Medio,2
20013260,Rifamicina,Rifamicina 1 g,g,Solución o suspensión tópica,Rifapen,Ah Robins,Rifapen (Ah Robins) Solución o suspensión tópica | Frasco de 20 ml | Cada 100 ml contiene: Rifamicina 1 g,Comercial,"$   30,100.00",Medio,2
19996674,Rifamicina,Rifamicina 1 g,g,Solución o suspensión tópica,Rifamicina,American Generics,Rifamicina (American Generics) Solución o suspensión tópica | Frasco de 20 ml | Cada 100 ml contiene: Rifamicina 1 g,Comercial,"$   32,287.00",Medio,2
51196,Rifamicina,Rifamicina 1 g,g,Solución o suspensión tópica,Rifocina Spray,Sanofi Aventis,Rifocina Spray (Sanofi Aventis) Solución o suspensión tópica | Frasco de 20 ml | Cada 100 ml contiene: Rifamicina 1 g,Comercial,"$   43,901.00",Alto,3
20085584,Secnidazol,Secnidazol 1 g,g,Tableta o cápsula,Secnidazol,Pentacoop,Secnidazol (Pentacoop) Tableta o cápsula | Tableta | Contiene: Secnidazol 1 g,Comercial,"$   2,080.00",Bajo,1
20084411,Secnidazol,Secnidazol 1 g,g,Tableta o cápsula,Seamib,Bioquifar,Seamib (Bioquifar) Tableta o cápsula | Tableta | Contiene: Secnidazol 1 g,Comercial,"$   2,400.00",Bajo,1
19990435,Secnidazol,Secnidazol 1 g,g,Tableta o cápsula,Secnidazol,Profma,Secnidazol (Profma) Tableta o cápsula | Tableta | Contiene: Secnidazol 1 g,Comercial,"$   2,741.00",Bajo,1
19947567,Secnidazol,Secnidazol 1 g,g,Tableta o cápsula,Nidaz,Coopidrogas,Nidaz (Coopidrogas) Tableta o cápsula | Tableta | Contiene: Secnidazol 1 g,Comercial,"$   2,944.00",Bajo,1
19938955,Secnidazol,Secnidazol 1 g,g,Tableta o cápsula,Giardameb,Comerfar,Giardameb (Comerfar) Tableta o cápsula | Tableta | Contiene: Secnidazol 1 g,Comercial,"$   6,513.00",Medio,2
1980632,Secnidazol,Secnidazol 1 g,g,Tableta o cápsula,Secnichen,Biochem,Secnichen (Biochem) Tableta o cápsula | Tableta | Contiene: Secnidazol 1 g,Comercial,"$   8,888.00",Alto,3
56152,Sulfametoxazol + Trimetoprim,Sulfametoxazol 800 mg + Trimetoprim 160 mg,mg,Tableta o cápsula,Trimetoprim,Tecnoquimicas,Trimetoprim (Tecnoquimicas) Tableta o cápsula | Tableta | Contiene: Sulfametoxazol 800 mg + Trimetoprim 160 mg,Comercial,$   328.00,Bajo,1
51063,Sulfametoxazol + Trimetoprim,Sulfametoxazol 800 mg + Trimetoprim 160 mg,mg,Tableta o cápsula,Trimetoprim,Genfar,Trimetoprim (Genfar) Tableta o cápsula | Tableta | Contiene: Sulfametoxazol 800 mg + Trimetoprim 160 mg,Comercial,$   375.00,Bajo,1
44232,Sulfametoxazol + Trimetoprim,Sulfametoxazol 800 mg + Trimetoprim 160 mg,mg,Tableta o cápsula,Trimetoprima,Memphis,Trimetoprima (Memphis) Tableta o cápsula | Tableta | Contiene: Sulfametoxazol 800 mg + Trimetoprim 160 mg,Comercial,$   402.00,Bajo,1
20156129,Sulfametoxazol + Trimetoprim,Sulfametoxazol 800 mg + Trimetoprim 160 mg,mg,Tableta o cápsula,Trimetropin,American Generics,Trimetropin (American Generics) Tableta o cápsula | Tableta | Contiene: Sulfametoxazol 800 mg + Trimetoprim 160 mg,Comercial,$   413.00,Medio,2
19943616,Sulfametoxazol + Trimetoprim,Sulfametoxazol 800 mg + Trimetoprim 160 mg,mg,Tableta o cápsula,Supribac,Bioquifar,Supribac (Bioquifar) Tableta o cápsula | Tableta | Contiene: Sulfametoxazol 800 mg + Trimetoprim 160 mg,Comercial,$   870.00,Alto,3
19985112,Sulfametoxazol + Trimetoprim,Sulfametoxazol 800 mg + Trimetoprim 160 mg,mg,Tableta o cápsula,Mediprim,Gimed,Mediprim (Gimed) Tableta o cápsula | Tableta | Contiene: Sulfametoxazol 800 mg + Trimetoprim 160 mg,Comercial,$   984.00,Alto,3
20114459,Sultamicilina,Sultamicilina 5 g,g,Polvo para reconstituir a Solución o suspensión oral,Silix,Gimed,Silix (Gimed) Polvo para reconstituir a Solución o suspensión oral | Frasco de 60 ml | Cada 100 ml contiene: Sultamicilina 5 g,Comercial,"$   24,751.00",Bajo,1
20139334,Sultamicilina,Sultamicilina 5 g,g,Polvo para reconstituir a Solución o suspensión oral,Sultamix,Biochem,Sultamix  (Biochem) Polvo para reconstituir a Solución o suspensión oral | Frasco de 60 ml | Cada 100 ml contiene: Sultamicilina 5 g,Comercial,"$   47,435.00",Bajo,1
20007644,Sultamicilina,Sultamicilina 5 g,g,Polvo para reconstituir a Solución o suspensión oral,Bacmicine,Bioquifar,Bacmicine (Bioquifar) Polvo para reconstituir a Solución o suspensión oral | Frasco de 30 ml | Cada 100 ml contiene: Sultamicilina 5 g,Comercial,"$   58,000.00",Medio,2
20083184,Sultamicilina,Sultamicilina 5 g,g,Polvo para reconstituir a Solución o suspensión oral,Tyclar,Anzg,Tyclar (Anzg) Polvo para reconstituir a Solución o suspensión oral | Frasco de 60 ml | Cada 100 ml contiene: Sultamicilina 5 g,Comercial,"$   69,520.00",Medio,2
20096686,Sultamicilina,Sultamicilina 5 g,g,Polvo para reconstituir a Solución o suspensión oral,Sulmic,Joinpharm,Sulmic (Joinpharm) Polvo para reconstituir a Solución o suspensión oral | Frasco de 60 ml | Cada 100 ml contiene: Sultamicilina 5 g,Comercial,"$   73,000.00",Medio,2
28908,Sultamicilina,Sultamicilina 5 g,g,Polvo para reconstituir a Solución o suspensión oral,Unasyn,Pfizer,Unasyn (Pfizer) Polvo para reconstituir a Solución o suspensión oral | Frasco de 60 ml | Cada 100 ml contiene: Sultamicilina 5 g,Comercial,"$   88,160.00",Alto,3
20008324,Sultamicilina,Sultamicilina 750 mg,mg,Tableta o cápsula,Bacmicine,Bioquifar,Bacmicine (Bioquifar) Tableta o cápsula | Tableta | Contiene: Sultamicilina 750 mg,Comercial,"$   5,400.00",Bajo,1
20086051,Sultamicilina,Sultamicilina 750 mg,mg,Tableta o cápsula,Sultalbac,America,Sultalbac  (America) Tableta o cápsula | Tableta | Contiene: Sultamicilina 750 mg,Comercial,"$   9,456.00",Bajo,1
20096891,Sultamicilina,Sultamicilina 750 mg,mg,Tableta o cápsula,Sulmic,Joinpharm,Sulmic (Joinpharm) Tableta o cápsula | Tableta | Contiene: Sultamicilina 750 mg,Comercial,"$   9,736.00",Bajo,1
20016868,Sultamicilina,Sultamicilina 750 mg,mg,Tableta o cápsula,Sultamicilina,La Sante,Sultamicilina (La Sante) Tableta o cápsula | Tableta | Contiene: Sultamicilina 750 mg,Comercial,"$   9,790.00",Bajo,1
19921486,Sultamicilina,Sultamicilina 750 mg,mg,Tableta o cápsula,Sulamp,Galeno Quimica,Sulamp (Galeno Quimica) Tableta o cápsula | Tableta | Contiene: Sultamicilina 750 mg,Comercial,"$   11,975.00",Medio,2
57145,Sultamicilina,Sultamicilina 750 mg,mg,Tableta o cápsula,Unasyn,Pfizer,Unasyn (Pfizer) Tableta o cápsula | Tableta | Contiene: Sultamicilina 750 mg,Comercial,"$   18,798.00",Alto,3
20011544,Terbinafina,Terbinafina 1000 mg,mg,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Terbifin,Humax,Terbifin (Humax) Cremas o geles o ungüentos o pomadas o pastas o jaleas | Tubo | Cada 100 g contiene: Terbinafina 1000 mg,Comercial,"$   9,558.00",Bajo,1
20083093,Terbinafina,Terbinafina 1000 mg,mg,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Lamicol,Patmar,Lamicol (Patmar) Cremas o geles o ungüentos o pomadas o pastas o jaleas | Tubo de 15 g | Cada 100 g contiene: Terbinafina 1000 mg,Comercial,"$   14,507.00",Bajo,1
20066252,Terbinafina,Terbinafina 1000 mg,mg,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Silk,Genoma,Silk (Genoma) Cremas o geles o ungüentos o pomadas o pastas o jaleas | Tubo de 15 g | Cada 100 g contiene: Terbinafina 1000 mg,Comercial,"$   18,141.00",Bajo,1
227295,Terbinafina,Terbinafina 1000 mg,mg,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Lamisil,Glaxosmithkline,Lamisil (Glaxosmithkline) Cremas o geles o ungüentos o pomadas o pastas o jaleas | Tubo | Cada 100 g contiene: Terbinafina 1000 mg,Comercial,"$   25,038.00",Medio,2
19943236,Terbinafina,Terbinafina 1000 mg,mg,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Funide,Lafrancol,Funide (Lafrancol) Cremas o geles o ungüentos o pomadas o pastas o jaleas | Tubo de 15 g | Cada 100 g contiene: Terbinafina 1000 mg,Comercial,"$   28,202.00",Medio,2
19962798,Terbinafina,Terbinafina 1000 mg,mg,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Terbinafina,Genfar,Terbinafina (Genfar) Cremas o geles o ungüentos o pomadas o pastas o jaleas | Tubo de 15 g | Cada 100 g contiene: Terbinafina 1000 mg,Comercial,"$   30,946.00",Alto,3
19955817,Tetrahidrozolina,Tetrahidrozolina  0.5 mg,mg,Solución o suspensión oftálmica,Ecanon,Comerfar,Ecanon (Comerfar) Solución o suspensión oftálmica | Frasco de 15 ml | Cada 1 ml contiene: Tetrahidrozolina  0.5 mg,Comercial,"$   5,343.00",Bajo,1
20077420,Tetrahidrozolina,Tetrahidrozolina  0.5 mg,mg,Solución o suspensión oftálmica,Eyelim,Gimed,Eyelim  (Gimed) Solución o suspensión oftálmica | Frasco de 15 ml | Cada 1 ml contiene: Tetrahidrozolina  0.5 mg,Comercial,"$   7,298.00",Bajo,1
19962147,Tetrahidrozolina,Tetrahidrozolina  0.5 mg,mg,Solución o suspensión oftálmica,Tetrahidrozolina,La Sante,Tetrahidrozolina (La Sante) Solución o suspensión oftálmica | Frasco de 15 ml | Cada 1 ml contiene: Tetrahidrozolina  0.5 mg,Comercial,"$   7,599.00",Bajo,1
19955816,Tetrahidrozolina,Tetrahidrozolina  0.5 mg,mg,Solución o suspensión oftálmica,Visifar,Farmacoop,Visifar  (Farmacoop) Solución o suspensión oftálmica | Frasco de 15 ml | Cada 1 ml contiene: Tetrahidrozolina  0.5 mg,Comercial,"$   7,900.00",Bajo,1
20116750,Tetrahidrozolina,Tetrahidrozolina  0.5 mg,mg,Solución o suspensión oftálmica,Clear Tears,Bio Esteril,Clear Tears (Bio Esteril) Solución o suspensión oftálmica | Frasco de 5 ml | Cada 1 ml contiene: Tetrahidrozolina  0.5 mg,Comercial,"$   9,200.00",Medio,2
200960,Tetrahidrozolina,Tetrahidrozolina  0.5 mg,mg,Solución o suspensión oftálmica,Visine,Janssen,Visine  (Janssen) Solución o suspensión oftálmica | Frasco de 15 ml | Cada 1 ml contiene: Tetrahidrozolina  0.5 mg,Comercial,"$   29,177.00",Alto,3
20121855,Tigeciclina,Tigeciclina 50 mg,mg,Polvo para reconstituir a Solución o suspensión inyectable,Tigeciclina,Setaa,Tigeciclina (Setaa) Polvo para reconstituir a Solución o suspensión inyectable | Vial de 5 ml | Cada 5 ml contiene: Tigeciclina 50 mg,Comercial,"$   42,000.00",Bajo,1
20105968,Tigeciclina,Tigeciclina 50 mg,mg,Polvo para reconstituir a Solución o suspensión inyectable,Linicetil,Pisa,Linicetil (Pisa) Polvo para reconstituir a Solución o suspensión inyectable | Vial de 10 ml | Cada 10 ml contiene: Tigeciclina 50 mg,Comercial,"$   65,000.00",Bajo,1
20131074,Tigeciclina,Tigeciclina 50 mg,mg,Polvo para reconstituir a Solución o suspensión inyectable,Geclix,Xinetix Pharma,Geclix (Xinetix Pharma) Polvo para reconstituir a Solución o suspensión inyectable | Vial | Contiene: Tigeciclina 50 mg,Comercial,"$   68,000.00",Bajo,1
20087721,Tigeciclina,Tigeciclina 50 mg,mg,Polvo para reconstituir a Solución o suspensión inyectable,Tigeclin,Procaps,Tigeclin (Procaps) Polvo para reconstituir a Solución o suspensión inyectable | Vial | Contiene: Tigeciclina 50 mg,Comercial,"$   80,000.00",Medio,2
20099144,Tigeciclina,Tigeciclina 50 mg,mg,Polvo para reconstituir a Solución o suspensión inyectable,Tigeciclina,Proclin,Tigeciclina (Proclin) Polvo para reconstituir a Solución o suspensión inyectable | Vial | Contiene: Tigeciclina 50 mg,Comercial,"$   89,744.00",Medio,2
19959604,Tigeciclina,Tigeciclina 50 mg,mg,Polvo para reconstituir a Solución o suspensión inyectable,Tygacil,Pfizer,Tygacil (Pfizer) Polvo para reconstituir a Solución o suspensión inyectable | Vial de 5 ml | Cada 5 ml contiene: Tigeciclina 50 mg,Comercial,"$   140,582.00",Alto,3
20028763,Tizanidina,Tizanidina 2 mg,mg,Tableta o cápsula,Alertadina,Quimica Patric,Alertadina (Quimica Patric) Tableta o cápsula | Tableta | Contiene: Tizanidina 2 mg,Comercial,"$   1,519.00",Bajo,1
19976218,Tizanidina,Tizanidina 2 mg,mg,Tableta o cápsula,Myos,Best,Myos (Best) Tableta o cápsula | Tableta | Contiene: Tizanidina 2 mg,Comercial,"$   1,737.00",Bajo,1
20044925,Tizanidina,Tizanidina 2 mg,mg,Tableta o cápsula,Airflex,Labinco,Airflex (Labinco) Tableta o cápsula | Tableta | Contiene: Tizanidina 2 mg,Comercial,"$   1,802.00",Bajo,1
19994060,Tizanidina,Tizanidina 2 mg,mg,Tableta o cápsula,Tizanidina,American Generics,Tizanidina (American Generics) Tableta o cápsula | Tableta | Contiene: Tizanidina 2 mg,Comercial,"$   1,846.00",Bajo,1
20014790,Tizanidina,Tizanidina 2 mg,mg,Tableta o cápsula,Miorelax,Bioquifar,Miorelax (Bioquifar) Tableta o cápsula | Tableta | Contiene: Tizanidina 2 mg,Comercial,"$   1,980.00",Medio,2
21767,Tizanidina,Tizanidina 2 mg,mg,Tableta o cápsula,Sirdalud,Novartis,Sirdalud (Novartis) Tableta o cápsula | Tableta | Contiene: Tizanidina 2 mg,Comercial,"$   2,293.00",Alto,3
20113401,Tizanidina,Tizanidina 4 mg,mg,Tableta o cápsula,Impoflex,Impofar,Impoflex (Impofar) Tableta o cápsula | Tableta | Contiene: Tizanidina 4 mg,Comercial,$   660.00,Bajo,1
19977484,Tizanidina,Tizanidina 4 mg,mg,Tableta o cápsula,Relaxkov,Blaskov,Relaxkov (Blaskov) Tableta o cápsula | Tableta | Contiene: Tizanidina 4 mg,Comercial,$   952.00,Bajo,1
20044926,Tizanidina,Tizanidina 4 mg,mg,Tableta o cápsula,Airflex,Labinco,Airflex (Labinco) Tableta o cápsula | Tableta | Contiene: Tizanidina 4 mg,Comercial,"$   2,289.00",Medio,2
19960957,Tizanidina,Tizanidina 4 mg,mg,Tableta o cápsula,Miorelax,Bioquifar,Miorelax (Bioquifar) Tableta o cápsula | Tableta | Contiene: Tizanidina 4 mg,Comercial,"$   2,700.00",Medio,2
21786,Tizanidina,Tizanidina 4 mg,mg,Tableta o cápsula,Sirdalud,Novartis,Sirdalud (Novartis) Tableta o cápsula | Tableta | Contiene: Tizanidina 4 mg,Comercial,"$   4,435.00",Medio,2
19994062,Tizanidina,Tizanidina 4 mg,mg,Tableta o cápsula,Tizanidina,American Generics,Tizanidina (American Generics) Tableta o cápsula | Tableta | Contiene: Tizanidina 4 mg,Comercial,"$   7,110.00",Alto,3
19956231,Tobramicina,Tobramicina 3 mg,mg,Solución o suspensión oftálmica,Tobramicina,Opharm,Tobramicina (Opharm) Solución o suspensión oftálmica | Frasco de 5 ml | Cada 1 ml contiene: Tobramicina 3 mg,Comercial,"$   10,688.00",Bajo,1
20087644,Tobramicina,Tobramicina 3 mg,mg,Solución o suspensión oftálmica,Oftitob,Gimed,Oftitob (Gimed) Solución o suspensión oftálmica | Frasco de 5 ml | Cada 1 ml contiene: Tobramicina 3 mg,Comercial,"$   15,750.00",Bajo,1
19993894,Tobramicina,Tobramicina 3 mg,mg,Solución o suspensión oftálmica,Tobravision,Vitalis,Tobravision (Vitalis) Solución o suspensión oftálmica | Frasco de 5 ml | Cada 1 ml contiene: Tobramicina 3 mg,Comercial,"$   17,000.00",Bajo,1
19978835,Tobramicina,Tobramicina 3 mg,mg,Solución o suspensión oftálmica,Tobraoftal,Tecnoquimicas,Tobraoftal (Tecnoquimicas) Solución o suspensión oftálmica | Frasco de 5 ml | Cada 1 ml contiene: Tobramicina 3 mg,Comercial,"$   29,485.00",Medio,2
19959437,Tobramicina,Tobramicina 3 mg,mg,Solución o suspensión oftálmica,Ophtha,Especialidades Oftmalmologicas,Ophtha (Especialidades Oftmalmologicas) Solución o suspensión oftálmica | Frasco de 5 ml | Cada 1 ml contiene: Tobramicina 3 mg,Comercial,"$   33,504.00",Medio,2
47171,Tobramicina,Tobramicina 3 mg,mg,Solución o suspensión oftálmica,Tobrex,Novartis,Tobrex (Novartis) Solución o suspensión oftálmica | Frasco de 5 ml | Cada 1 ml contiene: Tobramicina 3 mg,Comercial,"$   42,096.00",Alto,3
20024307,Tocoferol Alfa,Tocoferol Alfa 400 UI,UI,Tableta o cápsula,Vitamina,Pharmayect,Vitamina (Pharmayect) Tableta o cápsula | Capsula | Contiene: Tocoferol Alfa 400 UI,Comercial,$   284.00,Bajo,1
19966945,Tocoferol Alfa,Tocoferol Alfa 400 UI,UI,Tableta o cápsula,Vitamina,Procaps,Vitamina (Procaps) Tableta o cápsula | Capsula | Contiene: Tocoferol Alfa 400 UI,Comercial,"$   1,004.00",Bajo,1
20014910,Tocoferol Alfa,Tocoferol Alfa 400 UI,UI,Tableta o cápsula,Biocar-E,Novamed,Biocar-E (Novamed) Tableta o cápsula | Capsula | Contiene: Tocoferol Alfa 400 UI,Comercial,"$   1,015.00",Bajo,1
19906511,Tocoferol Alfa,Tocoferol Alfa 400 UI,UI,Tableta o cápsula,Egogyn,Synthesis,Egogyn (Synthesis) Tableta o cápsula | Capsula | Contiene: Tocoferol Alfa 400 UI,Comercial,"$   1,067.00",Bajo,1
19938463,Tocoferol Alfa,Tocoferol Alfa 400 UI,UI,Tableta o cápsula,Vitamina,Procaps,Vitamina (Procaps) Tableta o cápsula | Capsula | Contiene: Tocoferol Alfa 400 UI,Comercial,"$   1,905.00",Medio,2
19942155,Tocoferol Alfa,Tocoferol Alfa 400 UI,UI,Tableta o cápsula,Vita,Mk,Vita (Mk) Tableta o cápsula | Capsula | Contiene: Tocoferol Alfa 400 UI,Comercial,"$   21,710.00",Alto,3
19988272,Trazodona,Trazodona 50 mg,mg,Tableta o cápsula,Trazodona,Laboratorios Richmond,Trazodona (Laboratorios Richmond) Tableta o cápsula | Tableta | Contiene: Trazodona 50 mg,Comercial,$   250.00,Bajo,1
19994061,Trazodona,Trazodona 50 mg,mg,Tableta o cápsula,Trazodona,Lafrancol,Trazodona (Lafrancol) Tableta o cápsula | Tableta | Contiene: Trazodona 50 mg,Comercial,$   628.00,Bajo,1
17135,Trazodona,Trazodona 50 mg,mg,Tableta o cápsula,Trazodona,Sanofi Aventis,Trazodona (Sanofi Aventis) Tableta o cápsula | Tableta | Contiene: Trazodona 50 mg,Comercial,$   787.00,Bajo,1
19941742,Trazodona,Trazodona 50 mg,mg,Tableta o cápsula,Trazodona,Bussié,Trazodona (Bussié) Tableta o cápsula | Tableta | Contiene: Trazodona 50 mg,Comercial,$   909.00,Medio,2
19960669,Trazodona,Trazodona 50 mg,mg,Tableta o cápsula,Trazodona,Tecnoquimicas,Trazodona (Tecnoquimicas) Tableta o cápsula | Tableta | Contiene: Trazodona 50 mg,Comercial,"$   1,086.00",Medio,2
24446,Trazodona,Trazodona 50 mg,mg,Tableta o cápsula,Trittico,Aziende,Trittico (Aziende) Tableta o cápsula | Tableta | Contiene: Trazodona 50 mg,Comercial,"$   2,903.00",Alto,3
19993853,Vancomicina,Vancomicina 500 mg,mg,Polvo para reconstituir a Solución o suspensión inyectable,Sumicina,Blau,Sumicina (Blau) Polvo para reconstituir a Solución o suspensión inyectable | Vial | Contiene: Vancomicina 500 mg,Comercial,$   360.00,Bajo,1
19936619,Vancomicina,Vancomicina 500 mg,mg,Polvo para reconstituir a Solución o suspensión inyectable,Vanaurus,Pisa,Vanaurus (Pisa) Polvo para reconstituir a Solución o suspensión inyectable | Vial | Contiene: Vancomicina 500 mg,Comercial,"$   4,200.00",Bajo,1
20120229,Vancomicina,Vancomicina 500 mg,mg,Polvo para reconstituir a Solución o suspensión inyectable,Vancomicina,Antibioticos De Colombia,Vancomicina (Antibioticos De Colombia) Polvo para reconstituir a Solución o suspensión inyectable | Vial | Contiene: Vancomicina 500 mg,Comercial,"$   5,000.00",Bajo,1
20009242,Vancomicina,Vancomicina 500 mg,mg,Polvo para reconstituir a Solución o suspensión inyectable,Vancomicina,Proclin,Vancomicina (Proclin) Polvo para reconstituir a Solución o suspensión inyectable | Vial | Contiene: Vancomicina 500 mg,Comercial,"$   6,000.00",Bajo,1
19999738,Vancomicina,Vancomicina 500 mg,mg,Polvo para reconstituir a Solución o suspensión inyectable,Vanbiotic,Vitalis,Vanbiotic (Vitalis) Polvo para reconstituir a Solución o suspensión inyectable | Vial | Contiene: Vancomicina 500 mg,Comercial,"$   10,000.00",Medio,2
19931764,Vancomicina,Vancomicina 500 mg,mg,Polvo para reconstituir a Solución o suspensión inyectable,Vancocin,Baxter,Vancocin (Baxter) Polvo para reconstituir a Solución o suspensión inyectable | Vial | Contiene: Vancomicina 500 mg,Comercial,"$   490,275.00",Alto,3
20021392,Acido Fusidico,Acido Fusidico 2 g,g,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Acido Fusidico,Pentacoop,Acido Fusidico (Pentacoop) Cremas o geles o ungüentos o pomadas o pastas o jaleas | Tubo de 100 g | Contiene: Acido Fusidico 2 g,Comercial,"$   5,650.00",Bajo,1
19967451,Acido Fusidico,Acido Fusidico 2 g,g,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Acido Fusidico,Bluepharma,Acido Fusidico (Bluepharma) Cremas o geles o ungüentos o pomadas o pastas o jaleas | Tubo de 100 g | Contiene: Acido Fusidico 2 g,Comercial,"$   6,752.00",Bajo,1
20097842,Acido Fusidico,Acido Fusidico 2 g,g,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Afusil,Bioquimico Pharma,Afusil (Bioquimico Pharma) Cremas o geles o ungüentos o pomadas o pastas o jaleas | Tubo de 100 g | Contiene: Acido Fusidico 2 g,Comercial,"$   9,048.00",Bajo,1
